,video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
1539,9449,0.8846018583057915,38,0.7679032698139473,11
1540,9450,0.8490117848130676,33,0.7582986342850706,13
1541,9451,0.8401707524894433,30,0.7810732384702258,10
1542,9452,0.871545733472434,33,0.7751160936439353,11
1543,9453,0.8656640773775647,34,0.766583239892175,18
1544,9454,0.861876369153791,31,0.7695938274923373,12
1545,9455,0.8415345736101014,39,0.7776429396124669,13
1546,9456,0.895757617840391,37,0.7785375559827754,11
1547,9457,0.8612464215221575,37,0.8026002055915428,11
1548,9460,0.8669426561248856,33,0.7816794771780448,9
1549,9461,0.8946382298123348,33,0.7896279277430557,10
1550,9462,0.8328267073040398,44,0.7983600017573186,15
1551,9463,0.8645966069259292,34,0.7645646593455913,13
1552,9464,0.8913756217625602,33,0.7807794708958875,16
1553,9465,0.8158767019314495,36,0.7869237763372454,15
1554,9466,0.8841911294763468,33,0.7981141389380226,13
1555,9468,0.8794363774891943,33,0.811521369745444,10
1556,9469,0.8818568269668777,34,0.819195505645932,10
1557,9470,0.8054846676180625,32,0.700246714349748,13
1558,9472,0.85074799137433,34,0.7644393840082616,10
1559,9473,0.8414284909656242,33,0.717172330280407,11
1560,9474,0.8801403462958205,36,0.7927062582546924,15
1561,9475,0.884917799957367,33,0.7820809732406376,11
1562,9476,0.8834992290649948,34,0.7858864275742723,13
1563,9477,0.8079497354365334,33,0.6718092409138958,12
1564,9478,0.8827440728944785,33,0.7821585875818794,11
1565,9479,0.7902624682005969,33,0.7292272598921206,29
1566,9480,0.8498401496795502,34,0.776326870432595,18
1567,9481,0.8535600616629041,34,0.7375492750715412,9
1568,9483,0.8824066178423857,32,0.808370415560181,11
1569,9484,0.8571717315270186,33,0.7797295553979235,10
1570,9485,0.8127060989829366,34,0.6858712255186267,10
1571,9486,0.8977782343484099,36,0.8317727374050051,16
1572,9487,0.8648604970458887,33,0.7455942137293298,12
1573,9488,0.8781653044752372,34,0.8013169388801722,11
1574,9490,0.8198459871568857,32,0.7398217734973771,10
1575,9492,0.7907136935974612,55,0.7228487236907272,20
1576,9493,0.8801867662499375,34,0.7769858797381891,24
1577,9495,0.8173697349438299,33,0.7518297837660599,14
1578,9496,0.8121502726347154,34,0.6855756613930629,11
1579,9497,0.8855311865854009,67,0.7521777126295787,14
1580,9499,0.8522979132679201,40,0.7590911885466427,10
1581,9500,0.8412939916677991,33,0.7571029052051842,15
1582,9501,0.8188982240209144,33,0.7390169604254551,12
1583,9502,0.8247482418177691,32,0.7287334757706619,10
1584,9503,0.8879864548468055,32,0.7579932042069767,12
1585,9504,0.8382349772263226,34,0.7222861103597286,12
1586,9505,0.8411540276101668,32,0.7065674969339806,11
1587,9506,0.8343701046936172,41,0.76386641431077,10
1588,9507,0.8714677107183495,34,0.7665973269382097,10
1589,9508,0.819551251003106,34,0.7476742439449763,9
1590,9509,0.8590316690466847,33,0.7969384734173863,16
1591,9510,0.8506981582650069,54,0.7416920590389467,15
1592,9511,0.8242546735418514,33,0.7443387903784064,15
1593,9512,0.8630138428743633,33,0.7857863334903235,11
1594,9513,0.8787779770768633,33,0.7946366871265084,37
1595,9515,0.871907799648763,32,0.7948556331283401,10
1596,9516,0.8250377301968524,33,0.7264762256428313,23
1597,9517,0.8739520116627081,35,0.7683726145719896,12
1598,9518,0.8697616926192084,41,0.7776794198764132,9
1599,9519,0.8803518279101449,33,0.7584329602482314,10
1600,9521,0.9022765323114189,34,0.8062581976400699,10
1601,9522,0.8083637043413523,34,0.6944696543527267,11
1602,9523,0.8533007422546883,33,0.7706277203287777,15
1603,9524,0.8442441140996985,33,0.7623925267108609,17
1604,9525,0.8319052742148302,33,0.7412367561186646,10
1605,9526,0.8728229808571204,45,0.7674045995988241,13
1606,9527,0.8876299051143715,34,0.7960593140838561,16
1607,9528,0.8243153439705326,34,0.7374800692363667,10
1608,9529,0.8676330031113473,39,0.7854556063773561,10
1609,9530,0.8753466655975184,34,0.7104119321426168,10
1610,9531,0.794249383464311,32,0.7353455837964445,11
1611,9532,0.8149024876790156,34,0.7344477812104514,10
1612,9533,0.8735669711208205,33,0.7613892592261413,13
1613,9534,0.8837466004544249,40,0.8093480739568081,12
1614,9535,0.8228085298978487,33,0.7411586172656048,17
1615,9536,0.8563271823996924,33,0.7907092860576006,10
1616,9537,0.8389987924479786,33,0.7558551024184315,15
1617,9538,0.879678546534932,33,0.7674298774192649,13
1618,9541,0.845185789795561,33,0.7728059055566916,11
1619,9542,0.8177420919317676,44,0.7316138021932433,12
1620,9543,0.862605143102423,34,0.7655935074601528,11
1621,9544,0.8448308900824845,33,0.7890746612967089,16
1622,9545,0.8881846496170975,75,0.7601342813858151,16
1623,9546,0.8470258223078939,33,0.7674953975002587,14
1624,9547,0.8243451517163969,34,0.7052519997264929,10
1625,9548,0.8759499843217092,34,0.7660650297869408,20
1626,9549,0.8270116963616612,45,0.7238073603662906,20
1627,9550,0.8522671075325777,41,0.7398981775350078,9
1628,9551,0.8605140908562525,33,0.7231942444323176,15
1629,9552,0.8548378072386938,42,0.7573993551952178,11
1630,9553,0.8607419528196676,34,0.7814176049177101,11
1631,9554,0.8636792026982931,65,0.8017337751331208,22
1632,9555,0.8871229676623245,34,0.796105544118143,10
1633,9556,0.7792902358052495,49,0.7069968581498,12
1634,9557,0.8638107033333441,34,0.7653145367745634,9
1635,9558,0.8255229241946661,33,0.6977634113625134,11
1636,9559,0.8838437742547882,33,0.8178195788114876,13
1637,9560,0.8311708017232867,32,0.6806442616199847,12
1638,9561,0.8618472530557143,33,0.7772389694521427,12
1639,9562,0.8871365976578681,32,0.7858658081044021,10
1640,9564,0.8515152213134763,33,0.7618906393065514,15
1641,9565,0.8796800496424249,39,0.7984381345297303,10
1642,9566,0.8975712827526787,33,0.776102357274029,16
1643,9567,0.8729432080961192,32,0.7870123766908739,10
1644,9568,0.8585229918366187,37,0.7675228560372451,10
1645,9571,0.8269299957316474,49,0.7656726437257888,10
1646,9572,0.8485321860116051,36,0.7342641041385644,20
1647,9573,0.8526448278530441,32,0.7953940217998079,15
1648,9574,0.8701109333545575,34,0.7858162663721097,10
1649,9575,0.869499188429752,33,0.8082068388596453,12
1650,9576,0.8547577348376901,32,0.744517670119024,15
1651,9577,0.8616967759697087,33,0.7583567714372096,9
1652,9582,0.869064791684546,33,0.8001726627640239,10
1653,9583,0.8222624820242561,77,0.7469611688672197,32
1654,9584,0.8453292892334671,32,0.7537277591577644,10
1655,9585,0.8604258612798442,34,0.7725992316006758,12
1656,9586,0.8534284397220359,33,0.7784830978732805,18
1657,9587,0.8350759509673163,33,0.767016872195683,10
1658,9588,0.8841576474832546,30,0.7582167473267624,10
1659,9589,0.8488202633217462,36,0.7791661349970824,15
1660,9590,0.8692743703921166,33,0.7631017039007681,14
1661,9591,0.8639038089358231,33,0.78377083941409,14
1662,9592,0.8717285705936205,34,0.7762049797075647,32
1663,9593,0.834477621708138,34,0.7022780309427716,12
1664,9595,0.9066271323425478,34,0.7895857784682773,11
1665,9596,0.8884556921640933,34,0.801619308750226,12
1666,9598,0.837411921360674,34,0.7705615052860022,11
1667,9599,0.8507337394300679,34,0.7859882154974361,10
1668,9600,0.8104753780629127,33,0.7318695070547161,10
1669,9601,0.9021768825468652,34,0.8096869885752563,10
1670,9602,0.8124963543348986,32,0.7082762463067961,13
1671,9604,0.8525204548812974,34,0.7297858769083441,10
1672,9605,0.8420183819652202,84,0.7452591200395611,32
1673,9606,0.8548516834859666,33,0.8035935274982253,15
1674,9607,0.8305670734134136,32,0.7652129142146699,16
1675,9608,0.8462433645622396,34,0.7819962303052688,11
1676,9609,0.8829384040971047,33,0.7928404141624541,16
1677,9610,0.8197831164350944,33,0.7458279373686054,10
1678,9611,0.8841338904609894,49,0.8006498065097983,15
1679,9612,0.8362171090841551,32,0.6933478026569068,16
1680,9613,0.8432344935671435,33,0.770904754004613,12
1681,9614,0.8571580698322845,34,0.752387255582926,9
1682,9615,0.8863972095055892,33,0.7681512922306654,12
1683,9618,0.8611058748184515,33,0.7681754593129264,12
1684,9619,0.8519031464649177,34,0.7618139164193836,12
1685,9620,0.8500531224495115,35,0.7507607675936752,15
1686,9621,0.8440495014328487,40,0.7785400571631748,10
1687,9623,0.8248900261049792,52,0.7695644025617575,16
1688,9624,0.8525181933213233,32,0.7333018788267922,11
1689,9625,0.8676589529498888,32,0.7960925595603127,12
1690,9627,0.8896751901613729,52,0.7829321591509217,25
1691,9628,0.8517257477557086,33,0.7477703057652421,12
1692,9630,0.8855519204672978,33,0.7955938197565868,12
1693,9631,0.890145387716301,32,0.7676888629816504,11
1694,9632,0.8457802543765365,34,0.7766245243129465,11
1695,9633,0.8836745253450939,32,0.7978514106661685,12
1696,9634,0.8333424358581047,33,0.7742198776743172,13
1697,9635,0.8709984198618815,36,0.7505010651558879,15
1698,9636,0.8232859954228298,32,0.7424401177914014,13
1699,9637,0.8671483425766836,34,0.783586239599152,15
1700,9638,0.8674190324370574,32,0.747399624852161,12
1701,9639,0.8390870994121128,51,0.7184743109455132,12
1702,9640,0.8133010481092902,32,0.750335083994287,15
1703,9641,0.855569936793364,34,0.7576787652080752,10
1704,9642,0.8708559135036253,33,0.7804846251014829,16
1705,9643,0.8991601016654058,35,0.8213539275185628,10
1706,9645,0.8871966110403526,34,0.7604462605256416,12
1707,9646,0.8555791274412557,33,0.7961415031011341,19
1708,9647,0.8420097821774395,99,0.7748654812362781,20
1709,9648,0.8537812137061433,34,0.7481426214777666,14
1710,9649,0.8497980332588546,55,0.7663807485660027,13
1711,9650,0.8033355300145067,34,0.7361877475636577,12
1712,9651,0.8837199189813273,33,0.7788708630949004,14
1713,9652,0.8462489977661944,33,0.7499531119682575,15
1714,9653,0.8550075743374858,33,0.7574830668654706,11
1715,9654,0.8505880378906527,33,0.7236652817944277,12
1716,9655,0.8726047945104493,34,0.7759494572740083,16
1717,9656,0.8641129238178613,46,0.7661042467146038,10
1718,9657,0.8503545005044019,33,0.7038621559774373,10
1719,9658,0.8019240526254061,38,0.7696032800076896,10
1720,9659,0.877592709609175,41,0.80818586951785,14
1721,9660,0.8672983219650806,69,0.7785944802580766,28
1722,9661,0.831264316163324,33,0.7481410032534921,16
1723,9662,0.8654319973498964,33,0.7715206370711983,10
1724,9663,0.8240748092423844,34,0.7306118498950345,16
1725,9665,0.8027748122343805,33,0.6821997765468942,11
1726,9667,0.8602129230183707,33,0.7659005841168035,12
1727,9668,0.8460939586531282,34,0.7650685051915099,9
1728,9670,0.9008959003519149,33,0.8022736033590411,10
1729,9671,0.8521044907136546,41,0.7640235101857747,9
1730,9672,0.7698832182079451,62,0.6705491458764012,16
1731,9673,0.8224069907938735,33,0.7433184081608061,10
1732,9674,0.8613121804532587,33,0.7585136028740319,17
1733,9675,0.88895321070346,33,0.753315303469145,10
1734,9676,0.8578767864987247,34,0.7896827373283344,10
1735,9677,0.8552109445514742,33,0.7641736761974064,14
1736,9679,0.8839881815920398,33,0.7807919445357993,12
1737,9680,0.8429983495788101,59,0.7752301779573543,19
1738,9681,0.8634168599930887,37,0.8081137968416106,13
1739,9683,0.8333023609340828,33,0.731128916230821,13
1740,9684,0.8383433366110036,50,0.766312729482604,10
1741,9685,0.8438990946013956,33,0.7337160338012555,13
1742,9686,0.8553116863969084,33,0.7332492526022002,27
1743,9687,0.8550358161072479,31,0.7695148266295592,11
1744,9688,0.8464317009607509,90,0.7649518115668128,10
1745,9689,0.8321376736963634,45,0.7596199291690461,11
1746,9690,0.8947920847881186,34,0.7747527387084835,13
1747,9691,0.8861779050615792,32,0.7848914712199482,15
1748,9692,0.8944502798601096,33,0.7805522751618661,11
1749,9693,0.871611892909388,33,0.77691379423638,14
1750,9694,0.8899787783688261,40,0.7762570779921719,9
1751,9695,0.8916907893058968,34,0.81857430166753,10
1752,9698,0.894985224800739,32,0.7954249065371907,14
1753,9699,0.8866108489312392,39,0.779777359684006,12
1754,9701,0.8129645042680713,34,0.7134402240711302,18
1755,9702,0.8513106202538459,33,0.7797126595197696,11
1756,9703,0.8590538253132739,33,0.7828499750391614,14
1757,9704,0.8588039040915175,32,0.7652757297657055,11
1758,9705,0.8711956394125037,33,0.80867507017968,10
1759,9706,0.8530219834077474,34,0.7916201176545168,14
1760,9707,0.8831933842256557,31,0.7768433853426042,10
1761,9708,0.8323597234991493,34,0.742232408854007,11
1762,9709,0.795545831847939,33,0.7268197042800906,11
1763,9710,0.886845015558848,60,0.7616229276333979,13
1764,9711,0.817391211201805,32,0.7197522846383833,12
1765,9712,0.8194100314063135,34,0.7653981826959706,13
1766,9714,0.819963062741343,38,0.7534830107387428,11
1767,9715,0.8435871249671892,33,0.7553998398644306,10
1768,9716,0.9077269695560365,32,0.7986149876526809,13
1769,9717,0.8536875834757911,34,0.8186985411135784,16
1770,9718,0.8525416592205962,34,0.7592107086235503,12
1771,9719,0.8697468192397203,33,0.7761849734000766,10
1772,9720,0.8380703161033445,50,0.7569492875014794,14
1773,9723,0.8409002928309007,46,0.7467821731307532,10
1774,9725,0.8144909489274781,34,0.698006502488647,18
1775,9729,0.8174904992008972,33,0.7166336739836754,11
1776,9730,0.8716452285221558,34,0.7953379813588148,11
1777,9731,0.8538976830551446,33,0.7920694934709145,11
1778,9732,0.8721256754718737,33,0.8028026681835193,12
1779,9733,0.8366038872846786,34,0.7700848924130719,11
1780,9736,0.8955582587631964,38,0.766244410855479,10
1781,9737,0.8671190969840106,32,0.790174384835334,13
1782,9738,0.8703946973321202,31,0.7515063117142526,16
1783,9739,0.8253800167971237,34,0.7683587869493456,10
1784,9740,0.8522378169696769,34,0.7671427762893173,10
1785,9741,0.8065642309600426,34,0.676487380343381,14
1786,9742,0.8573851421581974,35,0.7692741889804086,9
1787,9743,0.8640263940373647,33,0.8342697104911369,16
1788,9744,0.8700819848942625,36,0.7705395273980602,9
1789,9745,0.8549727259209842,33,0.7635430086054931,11
1790,9746,0.8928389284243086,34,0.7571648313442871,10
1791,9747,0.8675490851833729,48,0.7844890121799694,14
1792,9748,0.7863454019540862,34,0.7108443475265804,10
1793,9749,0.8403155588468186,34,0.7322580941020748,25
1794,9751,0.8584059154289743,33,0.7983272489673886,15
1795,9752,0.9036626457315668,33,0.8134581640006829,20
1796,9753,0.8298438949094972,33,0.7442269673239192,12
1797,9754,0.859269953456415,42,0.7633518566404158,10
1798,9755,0.8408729940697696,32,0.761118151710755,13
1799,9756,0.8797836074425766,46,0.7847332595687349,14
1800,9757,0.8369300824082723,33,0.7462076294502585,14
1801,9758,0.8533380720391323,33,0.7704084545794793,15
1802,9760,0.8520840739931693,34,0.7841119783954035,10
1803,9762,0.8589955832253529,34,0.7794087863026383,12
1804,9764,0.8565408301403673,38,0.7655853651029075,10
1805,9765,0.8599847679684303,33,0.760971177302169,12
1806,9766,0.7701532797258044,33,0.782823907831413,11
1807,9767,0.8797935922277973,35,0.7641420852566897,10
1808,9768,0.8839778731983019,33,0.7921451743571242,10
1809,9769,0.8368577203302217,34,0.7201235412697296,13
1810,9771,0.8199621248378867,34,0.765791901635976,12
1811,9772,0.856159426643562,33,0.7326387843287054,15
1812,9773,0.8363540467231044,33,0.7626101346174805,14
1813,9776,0.7859450630189633,51,0.6786732962839116,9
1814,9778,0.8613876879110239,33,0.7726982995684177,10
1815,9779,0.8691725295943303,32,0.7637363288012395,11
1816,9780,0.8482004513284198,55,0.7720990656294868,15
1817,9781,0.8479072568082519,34,0.776759534399747,11
1818,9782,0.8684122765512368,33,0.7672249303602819,27
1819,9783,0.7855884401938174,33,0.7311247376376482,12
1820,9785,0.8033325142710727,33,0.746952491462964,13
1821,9786,0.8668127858990553,34,0.788438007398891,11
1822,9787,0.8773229928517762,33,0.7865623853413471,13
1823,9788,0.856908542405303,32,0.7975938247197318,16
1824,9789,0.8308565299320114,33,0.6714621574895347,14
1825,9790,0.8316908409124395,33,0.7517077204408006,10
1826,9792,0.8890021649498732,34,0.7891322018709929,13
1827,9793,0.8766244719853212,33,0.8157112601676804,25
1828,9795,0.8519106329969403,34,0.7942905524323913,12
1829,9796,0.8647851589606665,32,0.7643454745217271,12
1830,9797,0.8820912314065513,35,0.7755752909009858,16
1831,9799,0.854215144159088,35,0.7548947447773277,15
1832,9801,0.8850889417004566,34,0.8022860242680128,12
1833,9802,0.8333971862358903,38,0.7648984525466778,9
1834,9803,0.8198678980844015,58,0.7044142660392516,10
1835,9805,0.8338901146162859,33,0.7516716202330095,11
1836,9806,0.8713855480407203,37,0.7971471786745503,13
1837,9807,0.8227426166229924,32,0.7561357449424616,10
1838,9808,0.8476864040433235,33,0.7947486196902137,16
1839,9809,0.8774978320199097,32,0.7980582194106092,10
1840,9810,0.869344938544946,33,0.7416739947156762,15
1841,9812,0.8218227199296276,35,0.7128640512180758,10
1842,9813,0.8558772321822073,35,0.793240460228145,19
1843,9815,0.8665562168191605,34,0.7962149116969016,11
1844,9816,0.8590452310847585,33,0.793732083607361,10
1845,9819,0.8612447581821461,35,0.7619635715173734,13
1846,9820,0.8679242780677975,33,0.7407691186174789,13
1847,9821,0.86727975499426,34,0.7664660851263171,19
1848,9822,0.8768267656480737,33,0.7827562476553942,10
1849,9823,0.8557133570010715,33,0.7761356246193204,13
1850,9824,0.8531459955420049,34,0.7599168410006995,10
1851,9825,0.8903668782249622,33,0.8145258780579088,10
1852,9826,0.8958776786730105,34,0.8099781645185666,16
1853,9827,0.8698165235635095,32,0.7693223945563917,11
1854,9828,0.8792100663117762,33,0.7600930913217074,19
1855,9829,0.8516950138996382,34,0.7561002327405666,9
1856,9831,0.89644243908002,46,0.7787603255551935,14
1857,9832,0.8611691364859893,34,0.7698974392467046,13
1858,9833,0.8409739090935622,33,0.7632559706366516,9
1859,9834,0.8750348195417936,35,0.7672942706531408,13
1860,9835,0.8356627329283439,33,0.7685623408468425,11
1861,9838,0.8253022999327231,34,0.7708670102013175,11
1862,9839,0.8497681607407757,31,0.7816163117890459,14
1863,9840,0.7974629782219473,32,0.7262331635344568,12
1864,9842,0.8080491446899594,33,0.7201748947223189,20
1865,9843,0.8300501330820127,32,0.7522475474562026,11
1866,9844,0.8924608350284469,33,0.7928610760129142,18
1867,9845,0.8250814207006787,59,0.7416752809514794,14
1868,9846,0.8157980368258856,33,0.7440190269995482,13
1869,9847,0.8647638820139859,32,0.7709590307877833,13
1870,9848,0.8282521782572542,34,0.7766896014677589,13
1871,9849,0.8368564015388321,33,0.75869279544619,10
1872,9850,0.8113741642562379,33,0.7330388872875702,15
1873,9851,0.8765543337544485,34,0.7970652079563694,10
1874,9852,0.8849165923066474,55,0.7499978358713175,13
1875,9853,0.8230137814733858,34,0.7576216889285126,10
1876,9854,0.8802089720202733,33,0.7884096451055987,13
1877,9855,0.8339185320604333,32,0.7613453549451112,20
1878,9856,0.8773431336891732,32,0.7804283510081175,11
1879,9857,0.8611803296359218,33,0.7894280183986077,12
1880,9858,0.8280471739020451,33,0.7638461793127492,11
1881,9859,0.851843963923432,33,0.7959718742360901,13
1882,9860,0.8859873082257209,32,0.7930026142435679,25
1883,9861,0.8851761317320173,39,0.7714085712676269,9
1884,9862,0.8511040657919063,34,0.7562024799161626,10
1885,9864,0.8788271564643875,33,0.8010994175073588,15
1886,9870,0.8417418019886794,31,0.7571221753875254,10
1887,9871,0.8226949000424161,33,0.7430792895612975,17
1888,9872,0.8217469655820018,32,0.7414076349506276,10
1889,9873,0.8056370008606953,33,0.7321711811673595,18
1890,9874,0.8430013728588657,33,0.7748304153114859,10
1891,9875,0.8315308187127041,36,0.7582249534137737,12
1892,9876,0.8589602412230852,34,0.7808207518004294,15
1893,9877,0.8821037877940614,32,0.8123136378528831,13
1894,9878,0.8770874273897601,36,0.7931136940795247,9
1895,9879,0.8871026162320066,37,0.7948601472883304,12
1896,9881,0.8150296816728299,37,0.7586142885042438,13
1897,9883,0.8561770309436929,33,0.7692656642897584,11
1898,9884,0.8711154454996374,33,0.7788090235870455,12
1899,9885,0.8785643844667808,34,0.7981626353255814,13
1900,9888,0.8481010533349637,33,0.7666382016241795,15
1901,9889,0.884562272956843,35,0.7727398980638227,11
1902,9890,0.8132493678570385,33,0.7202351704329767,10
1903,9891,0.8559071625633452,33,0.7871757435803158,10
1904,9892,0.88009428860167,33,0.726445265877818,10
1905,9893,0.8833559815986787,44,0.7846279710677115,12
1906,9894,0.8726047822385962,33,0.8019870443288377,15
1907,9895,0.8878153184402349,34,0.804505094769574,14
1908,9896,0.8208137347789771,34,0.7347924334708051,10
1909,9897,0.8570698812309308,37,0.7738265939231661,13
1910,9898,0.8639082309071351,34,0.7978956374959961,26
1911,9900,0.8211364847706879,71,0.7585325339996231,15
1912,9901,0.8645825889529758,33,0.7726263355361613,10
1913,9903,0.8928337923455162,34,0.8017283069686925,12
1914,9904,0.8472239138176334,52,0.7764289047112238,10
1915,9905,0.8778452913405379,33,0.7718002524888115,13
1916,9906,0.8456490768037124,34,0.7501232670146668,10
1917,9907,0.836514212875431,34,0.7649247028743907,14
1918,9908,0.8692220609505239,34,0.7942440191656743,17
1919,9909,0.8992475924536111,33,0.8030910452670817,10
1920,9913,0.8436523950288084,34,0.736819269298985,13
1921,9914,0.7962903526834262,33,0.6852533811090552,11
1922,9915,0.8223593592368406,38,0.7296380907886078,10
1923,9917,0.8393524042544812,33,0.7318101595633834,14
1924,9918,0.8120668998696557,32,0.6995799200944287,13
1925,9920,0.8489978548422387,43,0.748553517771345,14
1926,9923,0.8628206530695215,34,0.787842485455091,12
1927,9925,0.8749571120688676,32,0.7985270495822068,11
1928,9926,0.8742496865894094,62,0.795564012131213,15
1929,9927,0.8682492560739109,31,0.766299968974132,13
1930,9928,0.822747509434004,32,0.7486189409354663,16
1931,9929,0.8274697701903868,34,0.7746432788209996,18
1932,9930,0.8444620922765108,60,0.7540445772812546,15
1933,9931,0.8568019693545237,42,0.7950612217796246,12
1934,9932,0.879037163494773,33,0.7976223606663122,17
1935,9935,0.8875947027222507,34,0.7996276939181938,11
1936,9936,0.8808099417413755,31,0.8146612018456424,11
1937,9938,0.8734330988114066,33,0.7397522448466506,10
1938,9939,0.8812223764768238,32,0.7837997432700781,11
1939,9940,0.8566444826752698,57,0.7572864489336822,15
1940,9942,0.8725245708549452,30,0.8078257971616454,10
1941,9943,0.8444761683892821,32,0.7692061001434253,14
1942,9944,0.8823251463480843,33,0.7903638853269824,11
1943,9945,0.8256440762338831,34,0.7760780083148819,13
1944,9946,0.8504299922460724,33,0.7432334531624908,16
1945,9948,0.867984264195322,32,0.7641980452966507,11
1946,9949,0.8377077191995478,32,0.7667789156453438,10
1947,9950,0.8733109093755779,33,0.8058669583991963,9
1948,9951,0.8650654064707514,32,0.8028144724310927,12
1949,9952,0.8326542141556681,33,0.7744622439817038,9
1950,9954,0.8413510533835141,34,0.7923756615984985,11
1951,9956,0.8708885385719718,32,0.8003009791595218,9
1952,9957,0.880742556158139,30,0.7662992363127283,15
1953,9958,0.82092098726946,33,0.7728434207121317,10
1954,9959,0.8335692472786685,34,0.7365239049137954,9
1955,9960,0.8772511112074557,31,0.7915875027863968,10
1956,9961,0.8388900474243791,33,0.7576130570568761,12
1957,9963,0.8242523255565073,31,0.7058026363089595,10
1958,9964,0.8796755410926927,34,0.7961292732837033,17
1959,9965,0.873764803501562,32,0.8014719711876173,10
1960,9966,0.8665859070359886,32,0.7382708057253695,13
1961,9967,0.7937047453843384,33,0.7267032181952037,12
1962,9968,0.8597158765786761,34,0.7910662480660692,22
1963,9969,0.8477306773875972,32,0.7462048512741759,11
1964,9970,0.8341890820625398,34,0.7513017291740517,9
1965,9971,0.8672460256709652,33,0.7785233921630821,12
1966,9972,0.8632971336801704,33,0.7657166739109377,10
1967,9974,0.819089652182178,33,0.7200864952101867,11
1968,9975,0.8689191402735684,34,0.8063809536819789,22
1969,9976,0.8600726857227323,33,0.7674431947844386,16
1970,9977,0.841209506321173,36,0.6719524465862774,15
1971,9980,0.8212319464625594,33,0.732305332725222,15
1972,9981,0.8643834552717607,32,0.7769715638193028,14
1973,9982,0.8443765029516983,32,0.7712111678349474,10
1974,9983,0.8734297639333101,34,0.7947968679737456,11
1975,9984,0.8229175657813227,34,0.7291910176447368,11
1976,9985,0.8411697785006563,34,0.7643807267709748,28
1977,9986,0.8665305287543973,33,0.7333706912754541,17
1978,9987,0.8302653833444411,34,0.753368635016141,12
1979,9988,0.878419053990736,32,0.7901421624928417,11
1980,9989,0.856160974319994,34,0.7674232618493361,14
1981,9990,0.8496273538011555,34,0.746002801558562,24
1982,9991,0.8765446759943575,33,0.7515545702710538,10
1983,9992,0.8747565616442751,33,0.8126081371617149,11
1984,9993,0.8681899799107963,33,0.7724397469527975,10
1985,9994,0.8033870768558142,50,0.7236695455582789,10
1986,9995,0.862060204002158,47,0.7469114041366179,9
1987,9996,0.8748741372823512,39,0.7532359625866764,12
1988,9997,0.8684990671521241,35,0.8078622380395113,9
1989,9998,0.7865808899651299,33,0.7037409366155587,10
1990,9999,0.8154121046502287,32,0.6776056056284274,12
1991,10000,0.86044225488088,33,0.7532678959786419,13
1992,10001,0.8808085722817725,33,0.7947949831539425,11
1993,10002,0.8878778124973257,59,0.7996146770378421,24
1994,10003,0.8633658727866071,34,0.7723291962651841,11
1995,10004,0.860780713951715,34,0.7643502869992964,17
1996,10005,0.893002381123222,34,0.7993989273983919,9
1997,10006,0.8820500329027658,34,0.8137125833215857,12
1998,10007,0.8394611076589206,34,0.777492822110363,12
1999,10008,0.8837072122570407,33,0.804820145977424,10
